Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
ED,Utilities,100.37,-0.01,55.42,54.52,Neutral,1.82,99.4378,Neutral,★★★☆☆ →,4.35,0.0,0.94,No,Not expected,Not imminent,2.0,Decreasing,0.0,4.35,0.7767,0.426,0.3507,73.16,82.57,98.7733,102.8265,98.5513,94.2761,Bullish MACD; Above VWAP; Above BB Middle,100.67,Low,,361.0,,-
MTZ,Industrials,206.83,4.98,55.32,55.79,Neutral,4.28,200.0944,Bullish,★★★☆☆ →,5.17,0.0,3.37,No,Not expected,Not imminent,2.1,Decreasing,0.04,5.17,-1.1911,-2.2564,1.0654,53.68,37.96,157.1788,218.8405,202.061,185.2815,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,203.96,Low,,313.0,,-
XENE,Healthcare,41.29,1.57,55.29,56.98,Neutral,3.59,40.3799,Bullish,★★★☆☆ →,7.81,0.0,2.25,No,Not expected,Not imminent,1.9,Decreasing,0.03,7.81,0.1173,-0.1086,0.2259,70.72,63.59,35.3531,43.3036,40.473,37.6424,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,41.41,Low,,208.0,,-
VERA,Healthcare,28.64,0.3,55.28,51.32,Neutral,7.81,28.3718,Neutral,★★★☆☆ →,13.54,0.0,0.93,No,Not expected,Not imminent,1.7,Increasing,0.0,13.54,0.1785,-0.0279,0.2064,64.59,66.43,26.6302,32.3709,28.0847,23.7986,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,28.62,High,,101.0,,-
VTR,Real Estate,80.01,0.01,55.21,81.55,Overbought,1.39,75.9766,Bullish,★★★☆☆ ↓,6.75,0.0,5.31,Possible,Not expected,Not imminent,2.3,Decreasing,1.0,6.75,1.9984,1.7702,0.2282,95.43,96.73,65.0971,81.8141,75.406,68.9979,Strong trend; Healthy momentum; Recent high; Bullish MACD; Above VWAP; Above BB Middle,79.86,High,,244.0,,-
KIE,Unknown,58.71,0.89,55.14,54.99,Neutral,1.43,58.1816,Neutral,★★★☆☆ →,2.02,0.0,0.91,No,Not expected,Not imminent,1.8,Decreasing,0.0,2.02,0.2858,0.2536,0.0323,74.78,74.86,57.6778,60.0989,57.723,55.3471,Bullish MACD; Above VWAP; Above BB Middle,58.67,Low,,565.5,,-
VZ,Communication Services,40.94,-0.62,55.13,53.73,Neutral,1.53,40.5697,Neutral,★★★☆☆ →,2.8,0.0,0.9,No,Not expected,Not imminent,1.9,Decreasing,0.01,2.8,0.306,0.1678,0.1383,81.91,82.14,40.7793,41.8009,40.1372,38.4736,Bullish MACD; Above VWAP; Above BB Middle,40.98,Low,,492.0,,-
ALNY,Healthcare,462.48,0.37,54.98,54.29,Neutral,2.98,455.5696,Bullish,★★★☆☆ →,4.99,0.0,1.52,No,Not expected,Not imminent,2.1,Decreasing,0.03,4.99,1.5714,-1.3714,2.9429,84.36,75.64,340.68,484.1822,453.8,423.4178,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,462.83,Low,,319.5,,-
AEM,Basic Materials,168.28,0.36,54.91,54.29,Neutral,3.25,165.653,Bullish,★★★☆☆ →,5.64,0.0,1.59,No,Not expected,Not imminent,1.8,Decreasing,0.03,5.64,1.1036,0.6743,0.4293,62.0,59.15,122.2156,173.5793,163.3765,153.1737,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,168.37,Low,,293.0,,-
PMT,Real Estate,12.46,0.89,54.74,58.34,Neutral,1.44,12.2841,Bullish,★★★☆☆ →,3.23,0.0,1.43,No,Not expected,Not imminent,1.9,Decreasing,0.0,3.23,0.0636,0.0582,0.0054,80.67,71.9,12.0404,12.6907,12.3115,11.9323,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,12.45,Low,,443.5,,-
NEM,Basic Materials,87.89,0.43,54.72,53.88,Neutral,3.48,86.4036,Bullish,★★★☆☆ →,6.49,0.0,1.72,No,Not expected,Not imminent,2.1,Decreasing,0.03,6.49,0.8281,0.6601,0.168,56.78,56.47,58.5063,93.0105,84.5124,76.0144,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,88.05,Low,,251.0,,-
WPM,Basic Materials,104.64,0.55,54.65,55.13,Neutral,2.97,102.218,Bullish,★★★☆☆ →,8.68,0.0,2.37,No,Not expected,Not imminent,2.1,Decreasing,0.03,8.68,1.0829,0.5071,0.5758,66.97,63.77,85.4286,108.498,99.9645,91.431,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,104.56,Low,,185.5,,-
LNT,Utilities,67.81,0.88,54.48,54.32,Neutral,1.41,67.4508,Neutral,★★★☆☆ →,1.6,0.0,0.53,No,Not expected,Not imminent,2.0,Decreasing,0.04,1.6,0.1327,0.1156,0.0171,64.01,69.47,62.111,68.648,67.444,66.2401,Bullish MACD; Above VWAP; Above BB Middle,67.79,Low,,623.0,,-
INDA,Unknown,55.1,0.48,54.41,61.46,Neutral,0.78,54.387,Bullish,★★★☆☆ →,2.75,0.0,1.3,No,Not expected,Imminent,1.8,Decreasing,0.01,2.75,0.216,0.1559,0.0602,89.17,84.12,52.6808,55.1482,54.4003,53.6523,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,55.12,Low,,498.0,,-
PHAT,Healthcare,14.98,1.28,54.37,64.92,Neutral,5.93,14.0532,Bullish,★★★☆☆ →,14.88,0.0,6.59,No,Not expected,Not imminent,1.9,Decreasing,0.33,14.88,0.4247,0.3649,0.0599,79.16,70.14,8.0745,15.2705,13.968,12.6655,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,15.04,High,,90.0,,-
DE,Industrials,481.3,1.37,54.35,59.11,Neutral,2.07,472.458,Bullish,★★★☆☆ →,1.24,0.0,1.87,No,Not expected,Not imminent,1.8,Decreasing,0.01,1.24,2.8413,2.7609,0.0803,72.75,69.4,471.4479,483.9316,472.7669,461.6022,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,480.26,Low,,681.5,,-
SBRA,Real Estate,18.73,0.62,54.35,59.31,Neutral,2.65,18.316,Bullish,★★★☆☆ →,0.96,0.0,2.23,No,Not expected,Not imminent,1.9,Decreasing,0.01,0.96,0.21,0.1877,0.0223,88.19,85.98,17.1957,19.3254,18.1481,16.9708,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,18.72,Low,,727.5,,-
EGO,Basic Materials,28.59,0.74,54.25,58.2,Neutral,3.8,27.5031,Bullish,★★★☆☆ →,8.83,0.0,3.95,No,Not expected,Not imminent,2.0,Decreasing,0.03,8.83,0.4244,0.2372,0.1872,80.29,74.05,20.6403,29.5565,26.816,24.0755,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,28.42,Low,,181.0,,-
GDX,Unknown,77.58,1.56,54.15,57.21,Neutral,3.4,75.049,Bullish,★★★☆☆ →,9.65,0.0,3.38,No,Not expected,Not imminent,1.9,Decreasing,0.03,9.65,0.8499,0.4505,0.3994,70.82,65.62,54.3903,79.752,73.6513,67.5505,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,77.35,Low,,161.0,,-
CNP,Utilities,39.64,0.08,54.15,54.07,Neutral,1.36,39.4839,Neutral,★★★☆☆ →,1.67,0.0,0.4,No,Not expected,Not imminent,1.9,Decreasing,0.03,1.67,0.1508,0.1168,0.034,75.06,82.73,36.0076,40.3709,39.34,38.3091,Bullish MACD; Above VWAP; Above BB Middle,39.66,Low,,607.5,,-
WMB,Energy,60.08,2.03,54.14,51.38,Neutral,2.66,59.6775,Neutral,★★★☆☆ →,3.7,0.0,0.68,No,Not expected,Not imminent,1.7,Decreasing,0.02,3.7,0.021,-0.1213,0.1424,61.97,65.75,57.4843,61.5518,58.8037,56.0557,Bullish MACD; Above VWAP; Above BB Middle,59.98,Low,,406.0,,-
PHYS,Financial Services,31.24,0.48,54.13,55.13,Neutral,1.73,30.9014,Bullish,★★★☆☆ →,3.55,0.0,1.1,No,Not expected,Not imminent,2.1,Decreasing,0.03,3.55,0.1434,0.1361,0.0073,57.54,54.31,25.5269,32.0407,30.6835,29.3263,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,31.22,Low,,410.0,,-
TMV,Unknown,35.13,-0.76,54.02,56.85,Neutral,1.92,34.4751,Bullish,★★★☆☆ →,2.57,0.0,1.9,No,Not expected,Not imminent,1.7,Increasing,0.01,2.57,0.411,0.3244,0.0865,86.75,90.39,36.5004,36.2036,34.179,32.1544,Bullish MACD; Above BB Middle,35.12,Low,,514.0,,-
ET,Energy,16.91,-0.06,53.95,57.74,Neutral,1.84,16.7013,Bullish,★★★☆☆ →,2.26,0.0,1.25,No,Not expected,Not imminent,2.0,Increasing,0.0,2.26,0.1152,0.0781,0.037,81.0,83.73,17.1665,17.0669,16.6399,16.2129,Bullish MACD; Above BB Middle,16.9,Low,,542.0,,-
ORLY,Consumer Cyclical,98.7,0.0,53.92,50.89,Neutral,2.02,98.1543,Neutral,★★★☆☆ →,3.89,0.0,0.56,No,Not expected,Not imminent,2.1,Decreasing,0.01,3.89,0.2964,-0.1607,0.4571,85.16,87.34,92.4375,101.0266,96.694,92.3614,Bullish MACD; Above VWAP; Above BB Middle,98.73,Low,,392.5,,-
OR,Basic Materials,33.81,2.11,53.77,52.25,Neutral,3.15,33.0912,Bullish,★★★☆☆ →,8.78,0.0,2.17,No,Not expected,Not imminent,2.3,Decreasing,0.02,8.78,-0.1325,-0.5601,0.4275,81.89,69.92,27.1224,33.7941,32.2415,30.6889,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,33.87,Low,,183.0,,-
RGLD,Basic Materials,191.47,1.61,53.76,56.72,Neutral,3.01,185.0856,Bullish,★★★☆☆ →,12.85,0.0,3.45,No,Not expected,Not imminent,2.2,Decreasing,0.03,12.85,1.6907,0.0372,1.6536,74.99,67.59,171.4962,195.488,181.1505,166.813,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,191.19,Low,,108.0,,-
PAA,Energy,17.11,0.94,53.75,65.11,Neutral,1.96,16.6479,Bullish,★★★☆☆ →,4.2,0.0,2.78,No,Not expected,Not imminent,2.1,Increasing,0.0,4.2,0.1692,0.122,0.0472,86.96,82.46,17.1518,17.0711,16.6182,16.1653,Strong trend; Bullish MACD; Bullish Stochastic; Above BB Middle,17.13,Low,,372.0,,-
PAGP,Energy,18.06,1.06,53.71,64.48,Neutral,1.9,17.5715,Bullish,★★★☆☆ →,4.7,0.0,2.78,No,Not expected,Not imminent,2.0,Increasing,0.0,4.7,0.1764,0.1161,0.0603,89.35,86.49,18.3101,18.0278,17.4958,16.9637,Strong trend; Bullish MACD; Bullish Stochastic; Above BB Middle,18.07,Low,,343.0,,-
YUM,Consumer Cyclical,149.67,0.91,53.64,56.7,Neutral,2.07,147.4833,Bullish,★★★☆☆ →,1.4,0.0,1.48,No,Not expected,Not imminent,1.7,Decreasing,0.0,1.4,0.9947,0.9215,0.0732,68.42,66.79,143.9494,154.8547,146.0455,137.2363,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,149.67,Low,,655.0,,-
GDXJ,Unknown,99.7,1.94,53.64,56.19,Neutral,3.69,96.6078,Bullish,★★★☆☆ →,10.35,0.0,3.2,No,Not expected,Not imminent,1.8,Decreasing,0.03,10.35,0.8056,0.1909,0.6147,70.94,65.33,69.4592,102.1102,94.8555,87.6008,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,99.4,Low,,151.5,,-
ROL,Consumer Cyclical,58.88,-0.78,53.56,56.81,Neutral,1.8,58.05,Bullish,★★★☆☆ →,0.72,0.0,1.44,No,Not expected,Not imminent,2.0,Decreasing,0.06,0.72,0.4075,0.3895,0.018,71.12,71.04,54.1189,60.7062,57.8714,55.0366,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,58.74,Low,,765.0,,-
RRC,Energy,39.73,1.04,53.54,63.99,Neutral,2.95,37.9267,Bullish,★★★☆☆ →,8.17,0.0,4.75,No,Not expected,Imminent,2.1,Decreasing,0.01,8.17,0.6474,0.4151,0.2323,96.51,90.56,36.7943,40.2053,37.4965,34.7877,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,39.81,Low,,199.0,,-
RGEN,Healthcare,157.54,1.59,53.53,58.59,Neutral,4.08,151.2002,Bullish,★★★☆☆ →,8.67,0.0,4.2,No,Not expected,Not imminent,1.8,Decreasing,0.0,8.67,1.5282,0.7723,0.7559,81.44,68.18,136.7842,163.3557,151.3287,139.3018,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,156.78,Low,,187.0,,-
AGI,Basic Materials,34.12,0.68,53.38,58.46,Neutral,3.62,32.8185,Bullish,★★★☆☆ →,12.09,0.0,3.97,No,Not expected,Not imminent,1.9,Decreasing,0.03,12.09,0.4958,0.1708,0.325,82.42,81.26,26.9345,34.7438,32.0795,29.4152,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,33.95,Low,,122.0,,-
CNK,Communication Services,30.65,1.81,53.32,65.81,Neutral,3.75,28.9682,Bullish,★★★☆☆ →,5.71,0.0,5.79,No,Not expected,Not imminent,1.8,Decreasing,0.0,5.71,0.7586,0.6944,0.0642,88.18,83.06,28.4536,31.7805,28.5638,25.347,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,30.87,Low,,291.0,,-
DOLE,Consumer Defensive,13.67,-0.15,53.24,56.13,Neutral,2.72,13.5095,Bullish,★★★☆☆ →,4.75,0.0,1.19,No,Not expected,Not imminent,2.2,Increasing,0.0,4.75,0.1985,0.1819,0.0166,70.99,77.0,13.7886,14.3566,13.325,12.2934,Bullish MACD; Above BB Middle,13.73,Low,,340.5,,-
TLN,Utilities,402.36,3.03,53.2,54.7,Neutral,5.29,387.428,Bullish,★★★☆☆ →,4.26,0.0,3.85,No,Not expected,Not imminent,2.5,Decreasing,0.02,4.26,-2.9552,-6.9225,3.9673,60.43,45.94,279.2592,421.727,388.593,355.459,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,401.84,High,,368.0,,-
SIL,Unknown,69.13,1.04,53.18,53.81,Neutral,3.53,67.7494,Bullish,★★★☆☆ →,9.54,0.0,2.04,No,Not expected,Not imminent,2.1,Decreasing,0.03,9.54,0.2393,-0.2239,0.4631,65.96,60.29,53.4092,71.1075,66.6276,62.1478,Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,69.12,Low,,163.0,,-
POR,Utilities,48.99,0.64,53.17,65.27,Neutral,1.96,47.9675,Bullish,★★★☆☆ →,2.55,0.0,2.13,No,Not expected,Not imminent,1.8,Increasing,0.11,2.55,0.7333,0.9656,-0.2323,66.18,68.43,42.2413,51.1998,47.922,44.6442,Above VWAP; Above BB Middle,48.98,Low,,515.5,,-
KGC,Basic Materials,25.99,1.68,53.02,59.2,Neutral,3.79,24.8612,Bullish,★★★☆☆ →,9.34,0.0,4.54,No,Not expected,Not imminent,2.0,Decreasing,0.03,9.34,0.4189,0.2841,0.1348,79.72,73.8,15.2826,26.6853,24.382,22.0787,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.86,Low,,168.0,,-
D,Utilities,60.89,1.16,52.99,52.03,Neutral,1.61,60.6529,Neutral,★★★☆☆ →,0.64,0.0,0.39,No,Not expected,Not imminent,2.0,Decreasing,0.03,0.64,0.1516,0.1342,0.0175,73.53,80.44,55.815,62.3166,60.358,58.3994,Bullish MACD; Above VWAP; Above BB Middle,60.94,Low,,782.5,,-
COO,Healthcare,72.83,0.94,52.8,58.36,Neutral,2.24,71.3873,Bullish,★★★☆☆ →,5.55,0.0,2.02,No,Not expected,Not imminent,1.8,Increasing,0.0,5.55,0.4415,0.2226,0.2189,83.08,78.15,77.1424,73.9773,71.0975,68.2177,Healthy momentum; Bullish MACD; Bullish Stochastic; Above BB Middle,72.76,Low,,299.0,,-
PECO,Real Estate,34.79,0.75,52.76,57.5,Neutral,1.44,34.4261,Bullish,★★★☆☆ →,1.13,0.0,1.06,No,Not expected,Not imminent,1.7,Decreasing,0.0,1.13,0.1298,0.1162,0.0136,83.3,77.73,34.778,35.1188,34.3717,33.6246,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,34.73,Low,,699.5,,-
EBC,Financial Services,17.76,1.75,52.75,52.63,Neutral,2.56,17.5463,Bullish,★★★☆☆ →,1.51,0.0,1.25,No,Not expected,Not imminent,2.0,Decreasing,0.03,1.51,-0.0234,-0.0854,0.062,79.01,69.78,16.667,17.8949,17.3827,16.8706,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,17.68,Low,,633.5,,-
EWZ,Unknown,32.72,0.72,52.57,62.36,Neutral,1.6,32.1006,Bullish,★★★☆☆ →,2.14,0.0,1.95,No,Not expected,Not imminent,1.9,Increasing,0.1,2.14,0.4304,0.5415,-0.1111,62.53,66.89,26.9376,33.9233,32.0503,30.1772,Above VWAP; Above BB Middle,32.67,Low,,552.5,,-
BDX,Healthcare,190.87,-0.18,52.46,57.98,Neutral,2.85,187.4587,Bullish,★★★☆☆ →,7.6,0.0,1.82,No,Not expected,Not imminent,1.7,Increasing,0.0,7.6,2.1682,1.18,0.9882,87.24,87.92,194.923,197.4005,184.9455,172.4905,Healthy momentum; Bullish MACD; Above BB Middle,191.0,Low,,214.5,,-
PM,Consumer Defensive,155.02,-0.38,52.43,51.85,Neutral,2.05,153.8877,Neutral,★★★☆☆ →,3.42,0.0,0.74,No,Not expected,Not imminent,2.1,Decreasing,0.01,3.42,0.7221,0.1554,0.5667,86.29,83.1,153.912,160.6426,151.935,143.2274,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,155.02,Low,,426.0,,-
ILF,Unknown,30.37,0.73,52.38,61.77,Neutral,1.58,29.8788,Bullish,★★★☆☆ →,1.67,0.0,1.64,No,Not expected,Not imminent,2.0,Increasing,0.1,1.67,0.2856,0.3857,-0.1,53.18,53.25,25.1752,31.2061,29.903,28.5999,Above VWAP; Above BB Middle,30.36,Low,,607.5,,-
NKTR,Healthcare,60.71,0.6,52.31,55.38,Neutral,6.39,58.4727,Bullish,★★★☆☆ →,10.14,0.0,3.83,No,Not expected,Not imminent,2.0,Decreasing,0.05,10.14,0.3704,-0.0801,0.4505,57.38,49.59,32.1532,64.7311,58.879,53.0269,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,59.93,High,,155.0,,-
EMLC,Unknown,25.6,0.22,52.3,62.56,Neutral,0.29,25.4908,Neutral,★★★☆☆ →,0.73,0.0,0.45,No,Not expected,Not imminent,2.0,Decreasing,0.12,0.73,0.053,0.0517,0.0013,77.38,75.79,23.947,25.6937,25.4785,25.2632,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,25.6,Low,,763.0,,-
IFF,Basic Materials,65.03,-0.15,52.29,53.34,Neutral,2.72,64.4665,Neutral,★★★☆☆ →,3.47,0.0,0.87,No,Not expected,Not imminent,1.9,Increasing,0.0,3.47,0.5438,0.5037,0.0402,63.36,65.0,72.6441,67.5451,64.299,61.0529,Bullish MACD; Above BB Middle,65.07,Low,,420.0,,-
LUV,Industrials,32.22,0.94,52.26,50.88,Neutral,3.51,32.0938,Neutral,★★★☆☆ →,2.25,0.0,0.39,No,Not expected,Not imminent,2.3,Decreasing,0.01,2.25,0.0702,0.0484,0.0218,61.09,61.48,31.2647,33.7581,31.7035,29.6489,Bullish MACD; Above VWAP; Above BB Middle,32.18,Low,,544.0,,-
CRNX,Healthcare,44.25,3.14,52.18,57.4,Neutral,4.53,42.5957,Bullish,★★★☆☆ →,1.74,0.0,3.87,No,Not expected,Not imminent,1.8,Decreasing,0.0,1.74,0.3436,0.184,0.1596,80.62,75.98,37.2462,44.798,42.6718,40.5456,Strong trend; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,43.93,Low,,594.5,,-
BP,Energy,36.27,0.89,52.06,59.49,Neutral,1.9,35.5815,Bullish,★★★☆☆ →,2.66,0.0,1.93,No,Not expected,Not imminent,2.2,Increasing,0.1,2.66,0.4744,0.5469,-0.0725,71.87,76.35,30.5419,37.4829,35.4694,33.4558,Above VWAP; Above BB Middle,36.29,Low,,505.0,,-
BNS,Financial Services,67.2,0.52,52.05,60.1,Neutral,1.35,66.4419,Bullish,★★★☆☆ →,2.03,0.0,1.14,No,Not expected,Not imminent,2.1,Increasing,0.11,2.03,0.5151,0.5816,-0.0665,75.25,78.22,54.0299,68.2865,66.386,64.4855,Above VWAP; Above BB Middle,67.17,Low,,564.0,,-
COP,Energy,89.32,1.53,52.04,52.18,Neutral,2.39,88.4285,Bullish,★★★☆☆ →,5.25,0.0,1.01,No,Not expected,Not imminent,1.9,Increasing,0.0,5.25,0.3393,0.0944,0.2449,68.01,70.42,92.7085,90.6114,87.8373,85.0631,Healthy momentum; Bullish MACD; Above BB Middle,89.36,Low,,311.0,,-
SPLV,Unknown,71.79,0.46,52.02,49.72,Neutral,0.84,71.7445,Neutral,★★★☆☆ →,1.67,0.0,0.06,No,Not expected,Not imminent,1.6,Decreasing,0.01,1.67,0.0231,-0.0413,0.0644,70.75,73.28,71.6775,72.9313,71.483,70.0347,Bullish MACD; Above VWAP; Above BB Middle,71.82,Low,,607.5,,-
TMDX,Healthcare,134.22,0.56,51.91,63.16,Neutral,5.2,122.881,Bullish,★★★☆☆ →,7.39,0.0,9.23,No,Likely soon,Not imminent,2.5,Decreasing,0.01,7.39,1.2101,-0.2446,1.4547,61.17,36.48,92.5141,139.5391,125.115,110.6909,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,132.36,High,,220.0,,-
SNV,Financial Services,46.62,1.28,51.84,53.69,Neutral,2.74,45.7579,Bullish,★★★☆☆ →,4.27,0.0,1.88,No,Not expected,Not imminent,1.8,Increasing,0.01,4.27,0.0986,-0.0915,0.1901,69.85,56.65,48.8541,46.9726,45.339,43.7054,Bullish MACD; Bullish Stochastic; Above BB Middle,46.51,Low,,366.5,,-
IBN,Financial Services,31.08,-0.17,51.77,52.1,Neutral,1.27,30.9012,Neutral,★★★☆☆ →,4.04,0.0,0.57,No,Not expected,Not imminent,1.7,Increasing,0.01,4.04,0.082,-0.0265,0.1085,82.1,83.8,31.2788,31.5526,30.7489,29.9452,Bullish MACD; Above BB Middle,31.08,Low,,379.0,,-
CBRE,Real Estate,154.4,1.72,51.71,50.68,Neutral,2.29,153.5087,Neutral,★★★☆☆ →,2.94,0.0,0.58,No,Not expected,Not imminent,2.2,Decreasing,0.01,2.94,-0.7183,-1.0098,0.2916,52.68,40.58,139.628,160.991,153.548,146.105,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,154.54,Low,,472.0,,-
MNRO,Consumer Cyclical,18.49,1.71,51.67,58.86,Neutral,5.11,17.3417,Bullish,★★★☆☆ →,6.08,0.0,6.62,No,Not expected,Not imminent,1.8,Decreasing,0.0,6.08,0.2543,0.084,0.1703,87.45,77.42,16.7009,19.6086,17.007,14.4054,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,18.2,High,,275.0,,-
GFL,Industrials,46.7,0.41,51.66,64.26,Neutral,2.26,44.7905,Bullish,★★★☆☆ →,6.45,0.0,4.26,No,Not expected,Not imminent,1.6,Increasing,0.01,6.45,0.4024,-0.1093,0.5117,97.1,86.22,46.7344,46.474,44.3545,42.235,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above BB Middle,46.2,Low,,254.0,,-
AHR,Real Estate,50.07,1.17,51.6,74.19,Overbought,2.71,47.3052,Bullish,★★★☆☆ ↓,4.49,0.0,5.84,No,Not expected,Not imminent,2.3,Increasing,1.0,4.49,1.1837,1.202,-0.0183,84.34,75.91,34.1318,51.2412,47.185,43.1288,Strong trend; Recent high; Bullish Stochastic; Above VWAP; Above BB Middle,49.87,High,,351.0,,-
BVN,Basic Materials,24.39,1.84,51.56,60.4,Neutral,3.84,23.2305,Bullish,★★★☆☆ →,12.4,0.0,4.99,No,Not expected,Imminent,2.0,Decreasing,0.03,12.4,0.2679,0.0322,0.2357,86.06,78.74,17.1219,24.4979,22.726,20.9541,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,24.47,Low,,116.0,,-
RWM,Unknown,17.06,-2.32,51.45,53.4,Neutral,1.91,16.9494,Neutral,★★★☆☆ →,0.74,0.0,0.62,No,Not expected,Not imminent,1.7,Increasing,0.0,0.74,0.1802,0.1402,0.04,71.9,81.64,18.386,17.5886,16.8168,16.0449,Bullish MACD; Above BB Middle,17.11,Low,,761.5,,-
CVNA,Consumer Cyclical,335.41,1.72,51.41,51.79,Neutral,5.87,327.182,Bullish,★★★☆☆ →,15.6,0.0,2.51,No,Not expected,Not imminent,2.2,Decreasing,0.02,15.6,-0.9221,-4.8908,3.9687,70.47,57.88,274.4553,363.4698,324.987,286.5042,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,332.73,High,,86.0,,-
VLO,Energy,180.37,0.02,51.37,58.62,Neutral,3.34,175.5419,Bullish,★★★☆☆ →,2.48,0.0,2.75,No,Not expected,Not imminent,2.1,Increasing,0.33,2.48,3.1478,3.1585,-0.0107,82.61,83.36,136.5006,185.321,175.3595,165.398,Strong trend; Above VWAP; Above BB Middle,180.69,Low,,520.5,,-
FAZ,Unknown,44.74,-3.33,51.34,53.9,Neutral,3.82,44.0586,Bullish,★★★☆☆ →,1.52,0.0,1.55,No,Not expected,Not imminent,1.6,Increasing,0.0,1.52,0.6588,0.3931,0.2657,78.09,83.24,50.9478,46.9752,43.8465,40.7178,Bullish MACD; Above BB Middle,45.06,Low,,631.0,,-
EPR,Real Estate,51.54,0.76,51.32,48.4,Neutral,1.84,51.4019,Neutral,★★★☆☆ →,4.46,0.0,0.27,No,Not expected,Not imminent,2.4,Decreasing,0.01,4.46,-0.1992,-0.5066,0.3074,87.9,77.92,50.8196,53.3913,50.8729,48.3546,Bullish MACD; Bullish Stochastic; Above VWAP; Above BB Middle,51.6,Low,,355.0,,-
PNFP,Financial Services,88.67,0.94,51.27,52.86,Neutral,2.64,87.2962,Bullish,★★★☆☆ →,4.12,0.0,1.57,No,Not expected,Not imminent,2.1,Increasing,0.0,4.12,0.1496,-0.2112,0.3608,67.9,55.74,98.9684,89.5191,86.4923,83.4656,Bullish MACD; Bullish Stochastic; Above BB Middle,88.98,Low,,374.5,,-
CTVA,Basic Materials,65.35,1.04,51.24,54.31,Neutral,2.31,64.4757,Bullish,★★★☆☆ →,3.48,0.0,1.36,No,Not expected,Not imminent,2.4,Increasing,0.01,3.48,0.3914,0.3631,0.0284,66.44,63.66,65.7134,67.0596,64.0645,61.0694,Bullish MACD; Bullish Stochastic; Above BB Middle,65.18,Low,,418.5,,-
