Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Future Pred (5d),Risk Indicator,notes,Leadership Rank,Tier,Rank Change
ADPT,Healthcare,16.17,6.73,43.11,56.23,Neutral,6.26,15.3068,Bullish,★★★☆☆ →,3.92,0.0,5.64,No,Not expected,Not imminent,2.0,Increasing,0.03,3.92,-0.3004,-0.3892,0.0887,38.96,22.97,10.3711,18.5462,15.7635,12.9808,Strong trend; Bullish MACD; Above VWAP; Above BB Middle,15.81,High,,274.5,,-
RITM,Real Estate,10.85,0.14,43.09,42.32,Neutral,1.66,10.9892,Bearish,★★★☆☆ →,-0.96,0.0,-1.22,No,Not expected,Not imminent,2.0,Decreasing,0.01,-0.96,-0.0347,-0.0018,-0.0328,22.88,28.34,10.966,11.231,10.9902,10.7495,Balanced metrics,10.83,Low,,856.0,,-
KO,Consumer Defensive,71.29,0.25,43.06,61.42,Neutral,1.34,70.1794,Bullish,★★★☆☆ →,3.22,0.0,1.58,No,Not expected,Not imminent,1.6,Decreasing,0.0,3.22,0.5855,0.5929,-0.0074,83.81,80.76,67.3772,72.4299,70.0538,67.6776,Bullish Stochastic; Above VWAP; Above BB Middle,71.23,Low,,323.0,,-
HON,Industrials,187.42,-1.66,43.04,35.65,Neutral,2.07,195.27,Bearish,★★★☆☆ →,-3.76,0.0,-4.02,No,Not expected,Not imminent,1.6,Decreasing,0.01,-3.76,-1.746,-0.4326,-1.3134,7.69,18.67,200.6595,204.8174,196.8273,188.8372,Balanced metrics,188.53,Low,,1216.5,,-
VIRT,Financial Services,33.75,-0.27,42.99,40.12,Neutral,2.49,34.648,Bearish,★★★☆☆ →,-3.76,0.0,-2.59,No,Not expected,Not imminent,2.2,Decreasing,0.01,-3.76,-0.1215,0.1518,-0.2733,16.57,31.49,37.9026,36.2372,34.771,33.3048,Balanced metrics,34.01,Low,,1216.5,,-
TXG,Healthcare,16.44,5.05,42.95,64.09,Neutral,6.61,14.9379,Bullish,★★★☆☆ →,26.46,0.0,10.06,No,Likely soon,Not imminent,1.8,Increasing,0.09,26.46,0.6725,0.7099,-0.0375,65.13,63.13,11.7997,17.7604,14.7215,11.6826,Strong trend; Healthy momentum; Bullish Stochastic; Above VWAP; Above BB Middle,16.26,High,,28.5,,-
ATEC,Healthcare,19.5,-0.61,42.93,63.63,Neutral,3.88,18.866,Bullish,★★★☆☆ →,-0.05,0.0,3.36,No,Not expected,Not imminent,2.2,Decreasing,0.11,-0.05,0.6204,0.9108,-0.2903,59.2,66.68,12.9227,22.1061,18.973,15.8399,Strong trend; Above VWAP; Above BB Middle,19.44,Low,,699.5,,-
HBAN,Financial Services,15.33,-0.33,42.91,40.21,Neutral,2.03,15.6192,Bearish,★★★☆☆ →,-0.58,0.0,-1.85,No,Not expected,Not imminent,1.7,Decreasing,0.02,-0.58,-0.103,-0.0975,-0.0055,25.32,29.23,15.9289,16.0405,15.5295,15.0185,Balanced metrics,15.29,Low,,806.0,,-
WMB,Energy,59.55,1.12,42.9,49.01,Neutral,2.74,59.6265,Neutral,★★★☆☆ →,2.78,0.0,-0.13,No,Not expected,Not imminent,1.7,Decreasing,0.02,2.78,-0.0384,-0.1332,0.0948,58.51,64.6,57.4893,61.4826,58.777,56.0714,Bullish MACD; Above VWAP; Above BB Middle,59.52,Low,,351.0,,-
MTCH,Communication Services,31.42,-0.29,42.87,37.12,Neutral,2.75,32.3891,Bearish,★★★☆☆ →,-3.77,0.0,-2.99,No,Not expected,Not imminent,1.9,Decreasing,0.01,-3.77,-0.3655,-0.243,-0.1225,20.89,25.16,32.2125,33.5806,32.3805,31.1804,Balanced metrics,31.41,Low,,1218.5,,-
KHC,Consumer Defensive,24.99,0.3,42.87,50.94,Neutral,1.95,24.8217,Neutral,★★★☆☆ →,5.33,0.0,0.66,No,Not expected,Not imminent,1.8,Decreasing,0.0,5.33,0.0105,-0.1053,0.1158,82.93,73.27,27.1433,25.6214,24.6827,23.7441,Healthy momentum; Bullish MACD; Bullish Stochastic; Above BB Middle,24.93,Low,,201.0,,-
UE,Real Estate,18.64,0.76,42.87,38.48,Neutral,2.14,19.1109,Bearish,★★★☆☆ →,-0.37,0.0,-2.46,No,Not expected,Not imminent,2.2,Decreasing,0.0,-0.37,-0.2479,-0.2305,-0.0174,15.03,12.73,19.3576,20.4072,19.207,18.0068,Balanced metrics,18.64,Low,,765.5,,-
GMED,Healthcare,82.27,-1.85,42.86,72.91,Overbought,4.7,75.4656,Bullish,★★★☆☆ ↓,33.32,0.0,9.02,No,Likely soon,Not imminent,1.6,Increasing,0.0,33.32,4.9562,5.0838,-0.1275,85.57,86.92,68.7737,96.0374,72.923,49.8086,Strong trend; Healthy momentum; Above VWAP; Above BB Middle,82.38,High,,20.0,,-
FROG,Technology,59.76,-1.8,42.84,61.97,Neutral,6.07,55.5791,Bullish,★★★☆☆ →,26.46,0.0,7.53,No,Not expected,Not imminent,1.8,Increasing,0.09,26.46,2.4955,2.5028,-0.0074,70.75,66.61,41.9958,67.4831,54.2617,41.0404,Strong trend; Healthy momentum; Bullish Stochastic; Above VWAP; Above BB Middle,59.19,High,,28.5,,-
IPG,Communication Services,24.62,-0.28,42.8,38.52,Neutral,2.28,25.3892,Bearish,★★★☆☆ →,-1.64,0.0,-3.03,No,Not expected,Not imminent,1.8,Decreasing,0.0,-1.64,-0.3275,-0.3195,-0.0081,26.85,30.46,25.7101,26.8275,25.44,24.0525,Balanced metrics,24.73,Low,,953.0,,-
CYTK,Healthcare,63.12,-2.58,42.8,54.12,Neutral,4.29,62.8618,Neutral,★★★☆☆ →,4.68,0.0,0.41,No,Not expected,Not imminent,2.0,Decreasing,0.25,4.68,1.2591,1.5055,-0.2463,66.87,78.23,44.7308,68.4475,62.7365,57.0255,Above VWAP; Above BB Middle,63.11,Low,,227.5,,-
RDY,Healthcare,13.98,-0.53,42.77,51.11,Neutral,1.28,13.9039,Neutral,★★★☆☆ →,3.75,0.0,0.51,No,Not expected,Not imminent,2.2,Decreasing,0.01,3.75,0.0251,-0.0521,0.0773,90.52,87.49,14.0696,14.6146,13.8003,12.9859,Bullish MACD; Bullish Stochastic; Above BB Middle,13.97,Low,,287.5,,-
AUPH,Healthcare,15.16,-0.29,42.76,66.18,Neutral,5.77,14.3268,Bullish,★★★☆☆ →,8.65,0.0,5.79,No,Not expected,Not imminent,1.9,Increasing,0.1,8.65,0.6219,0.7051,-0.0832,76.23,79.77,9.9126,16.8206,14.1398,11.459,Strong trend; Healthy momentum; Above VWAP; Above BB Middle,15.18,High,,127.0,,-
WPM,Basic Materials,100.29,-3.63,42.7,47.08,Neutral,3.4,101.8037,Bearish,★★★☆☆ →,4.16,0.0,-1.49,No,Not expected,Not imminent,2.1,Increasing,0.03,4.16,0.5995,0.4104,0.1891,56.9,60.42,85.4482,107.9957,99.747,91.4983,Bullish MACD; Above VWAP; Above BB Middle,101.04,Low,,257.0,,-
AMX,Communication Services,23.01,-0.95,42.69,55.82,Neutral,2.24,22.9128,Neutral,★★★☆☆ →,1.32,0.0,0.42,No,Not expected,Not imminent,1.9,Increasing,0.1,1.32,0.1741,0.2566,-0.0825,69.92,72.81,17.0871,23.5776,23.0295,22.4814,Above VWAP,23.0,Low,,476.0,,-
CL,Consumer Defensive,78.69,0.28,42.69,51.84,Neutral,1.77,78.2664,Neutral,★★★☆☆ →,1.84,0.0,0.54,No,Not expected,Not imminent,1.9,Decreasing,0.0,1.84,0.2849,0.1772,0.1078,82.47,82.08,86.0789,80.1937,77.7685,75.3433,Bullish MACD; Bullish Stochastic; Above BB Middle,78.63,Low,,435.5,,-
AMRZ,Basic Materials,47.27,-0.48,42.67,37.04,Neutral,2.38,49.0721,Bearish,★★★☆☆ →,-4.93,0.0,-3.67,No,Not expected,Not imminent,1.3,Decreasing,0.01,-4.93,-0.6538,-0.2687,-0.3851,10.84,9.36,50.3947,52.8721,49.806,46.7399,Balanced metrics,47.41,Low,,1314.5,,-
MLYS,Healthcare,42.56,1.04,42.66,52.56,Neutral,9.44,42.1292,Bullish,★★★☆☆ →,15.0,0.0,1.02,No,Not expected,Not imminent,1.8,Increasing,0.11,15.0,0.5197,0.6487,-0.129,64.62,66.31,24.0363,47.1973,41.666,36.1347,Healthy momentum; Above VWAP; Above BB Middle,42.43,High,,62.0,,-
GOVT,Unknown,23.16,0.16,42.58,52.64,Neutral,0.26,23.1392,Neutral,★★★☆☆ →,0.07,0.0,0.07,No,Not expected,Not imminent,1.9,Increasing,0.03,0.07,-0.0057,-0.0054,-0.0002,59.65,47.19,22.4561,23.2599,23.1511,23.0422,Bullish Stochastic; Above VWAP; Above BB Middle,23.15,Low,,655.5,,-
AON,Financial Services,345.36,0.35,42.42,48.11,Neutral,1.97,346.0742,Neutral,★★★☆☆ →,1.58,0.0,-0.21,No,Not expected,Not imminent,2.0,Increasing,0.0,1.58,0.7552,0.4965,0.2588,65.8,74.54,363.9791,357.3079,342.282,327.2561,Bullish MACD; Above BB Middle,346.4,Low,,457.0,,-
SNY,Healthcare,48.92,-1.27,42.41,41.66,Neutral,1.92,50.4173,Bearish,★★★☆☆ →,-1.15,0.0,-2.97,No,Not expected,Not imminent,1.9,Decreasing,0.0,-1.15,-0.0423,0.2867,-0.329,28.26,50.56,49.3967,52.8569,50.664,48.4711,Balanced metrics,49.71,Low,,880.5,,-
WM,Industrials,217.4,0.8,42.34,63.98,Neutral,1.76,208.4298,Bullish,★★★☆☆ →,8.9,0.0,4.3,No,Not expected,Not imminent,2.1,Decreasing,0.01,8.9,2.0955,-0.4944,2.5898,97.25,92.94,220.6792,217.9621,205.1803,192.3984,Strong trend; Healthy momentum; Bullish MACD; Bullish Stochastic; Above BB Middle,216.28,Low,,122.0,,-
MAA,Real Estate,131.15,1.02,42.28,49.64,Neutral,1.48,130.7109,Neutral,★★★☆☆ →,3.24,0.0,0.34,No,Not expected,Not imminent,1.7,Decreasing,0.0,3.24,-0.1001,-0.4428,0.3427,74.01,72.1,146.3383,133.7538,129.9347,126.1157,Bullish MACD; Bullish Stochastic; Above BB Middle,131.04,Low,,319.5,,-
EOG,Energy,106.08,-0.94,42.27,41.8,Neutral,2.29,107.7327,Bearish,★★★☆☆ →,1.03,0.0,-1.53,No,Not expected,Not imminent,1.9,Increasing,0.0,1.03,0.1599,0.1678,-0.0078,53.54,68.92,116.2231,110.5195,106.9685,103.4175,Balanced metrics,105.77,Low,,512.0,,-
BOXX,Unknown,114.43,0.01,42.25,86.75,Overbought,0.03,114.2861,Neutral,★★★☆☆ ↓,0.13,0.0,0.12,Possible,Not expected,Not imminent,3.5,Increasing,1.0,0.13,0.0717,0.0751,-0.0033,92.98,93.12,112.3902,114.4926,114.2843,114.0759,Recent high; Above VWAP; Above BB Middle,114.47,High,,635.0,,-
UDR,Real Estate,34.81,0.74,42.22,47.48,Neutral,1.75,34.7894,Neutral,★★★☆☆ →,3.06,0.0,0.04,No,Not expected,Not imminent,1.5,Decreasing,0.0,3.06,-0.1067,-0.2221,0.1154,73.82,69.17,39.3097,35.9585,34.5413,33.124,Bullish MACD; Bullish Stochastic; Above BB Middle,34.76,Low,,329.0,,-
HXL,Industrials,70.62,-0.85,42.2,58.23,Neutral,2.9,69.3237,Bullish,★★★☆☆ →,2.18,0.0,1.88,No,Not expected,Not imminent,2.0,Decreasing,0.04,2.18,0.665,0.6878,-0.0228,69.1,59.57,59.9583,73.8237,70.523,67.2223,Bullish Stochastic; Above VWAP; Above BB Middle,70.63,Low,,405.5,,-
VRSK,Industrials,222.13,-1.22,42.18,47.08,Neutral,2.64,221.9811,Neutral,★★★☆☆ →,4.35,0.0,0.07,No,Not expected,Not imminent,1.9,Decreasing,0.01,4.35,-0.8566,-3.2117,2.3551,88.18,85.59,271.3275,233.9261,219.2895,204.6529,Bullish MACD; Bullish Stochastic; Above BB Middle,222.52,Low,,246.0,,-
UHS,Healthcare,227.32,-0.27,42.13,61.52,Neutral,2.69,222.5089,Bullish,★★★☆☆ →,0.41,0.0,2.16,No,Not expected,Not imminent,1.9,Decreasing,0.07,0.41,3.0596,3.8322,-0.7726,78.52,76.4,183.9073,234.1271,223.6082,213.0894,Bullish Stochastic; Above VWAP; Above BB Middle,227.43,Low,,577.5,,-
CPB,Consumer Defensive,30.81,0.1,42.12,49.3,Neutral,2.13,30.8266,Neutral,★★★☆☆ →,2.5,0.0,-0.05,No,Not expected,Not imminent,1.6,Increasing,0.0,2.5,0.0584,0.0358,0.0226,57.16,58.92,33.9088,31.7518,30.6745,29.5972,Bullish MACD; Above BB Middle,30.82,Low,,374.0,,-
VRTX,Healthcare,425.08,0.96,42.05,52.44,Neutral,2.98,424.4317,Neutral,★★★☆☆ →,2.12,0.0,0.15,No,Not expected,Not imminent,2.0,Increasing,0.0,2.12,2.5319,3.5131,-0.9812,61.57,71.24,437.256,439.5311,424.447,409.3629,Above BB Middle,426.14,Low,,416.0,,-
SHW,Basic Materials,330.29,0.15,42.04,43.45,Neutral,2.1,335.5802,Bearish,★★★☆☆ →,-0.78,0.0,-1.58,No,Not expected,Not imminent,1.7,Decreasing,0.0,-0.78,-2.9224,-1.4759,-1.4465,32.2,18.96,347.8115,353.5168,338.1709,322.8251,Balanced metrics,330.44,Low,,834.5,,-
WPC,Real Estate,66.5,0.53,42.02,46.47,Neutral,1.41,66.9096,Neutral,★★★☆☆ →,0.36,0.0,-0.61,No,Not expected,Not imminent,1.9,Decreasing,0.02,0.36,-0.0806,-0.0193,-0.0613,50.27,56.97,60.6822,68.0268,66.6545,65.2822,Above VWAP,66.62,Low,,584.0,,-
NVST,Healthcare,19.05,0.53,41.99,37.21,Neutral,2.89,19.671,Bearish,★★★☆☆ →,-2.21,0.0,-3.16,No,Not expected,Not imminent,1.9,Decreasing,0.0,-2.21,-0.2691,-0.161,-0.1081,12.97,12.64,19.0645,20.7847,19.8235,18.8623,Balanced metrics,19.04,Low,,1026.5,,-
CUBE,Real Estate,35.75,-0.31,41.98,30.66,Neutral,2.29,37.5469,Bearish,★★★☆☆ →,-3.33,0.0,-4.79,No,Not expected,Not imminent,2.0,Decreasing,0.0,-3.33,-0.9069,-0.892,-0.0149,12.73,9.66,40.4052,41.7348,37.8255,33.9162,Balanced metrics,35.81,Low,,1172.0,,-
GDDY,Technology,123.8,-0.39,41.95,31.13,Neutral,2.47,129.6622,Bearish,★★★☆☆ →,-6.88,0.0,-4.52,No,Not expected,Not imminent,2.0,Decreasing,0.0,-6.88,-2.1327,-1.2085,-0.9242,12.88,12.74,168.4277,137.2811,130.168,123.0549,Balanced metrics,123.56,Low,,1445.5,,-
JAAA,Unknown,50.67,0.0,41.93,77.16,Overbought,0.08,50.5752,Neutral,★★★☆☆ ↓,0.2,0.0,0.19,Possible,Not expected,Not imminent,2.2,Decreasing,0.5,0.2,0.046,0.0467,-0.0007,74.64,75.44,49.3115,50.7081,50.5744,50.4407,Above VWAP; Above BB Middle,50.67,High,,607.0,,-
TBIL,Unknown,49.95,-0.01,41.93,92.36,Overbought,0.02,49.8912,Neutral,★★★☆☆ ↓,0.13,0.0,0.12,Possible,Not expected,Not imminent,2.1,Decreasing,0.5,0.13,0.033,0.0333,-0.0002,97.83,99.28,48.9854,49.9775,49.8916,49.8058,Above VWAP; Above BB Middle,49.98,High,,635.0,,-
TD,Financial Services,81.3,-0.36,41.9,52.13,Neutral,1.55,81.2668,Neutral,★★★☆☆ →,1.08,0.0,0.04,No,Not expected,Not imminent,2.4,Increasing,0.11,1.08,0.1883,0.2657,-0.0775,64.23,64.43,65.1982,82.8229,81.5205,80.2181,Above VWAP,81.29,Low,,506.5,,-
ISRG,Healthcare,555.08,-1.69,41.86,60.03,Neutral,2.65,542.3387,Bullish,★★★☆☆ →,1.33,0.0,2.35,No,Not expected,Not imminent,1.8,Decreasing,0.0,1.33,9.2392,14.1968,-4.9576,53.57,47.32,511.274,577.7448,551.6718,525.5987,Bullish Stochastic; Above VWAP; Above BB Middle,554.75,Low,,474.0,,-
RYAN,Financial Services,56.25,0.43,41.75,53.35,Neutral,2.96,55.7655,Neutral,★★★☆☆ →,-1.01,0.0,0.87,No,Not expected,Not imminent,2.0,Increasing,0.0,-1.01,0.511,0.6325,-0.1215,66.07,70.82,62.2107,59.7902,55.1961,50.6021,Above BB Middle,56.33,Low,,863.5,,-
TRGP,Energy,169.82,-0.2,41.72,58.93,Neutral,3.33,165.3363,Bullish,★★★☆☆ →,-0.04,0.0,2.71,No,Not expected,Not imminent,1.8,Increasing,0.0,-0.04,3.117,3.2985,-0.1815,79.8,80.65,172.7975,180.8506,163.0732,145.2957,Strong trend; Above BB Middle,169.91,Low,,697.0,,-
HR,Real Estate,17.67,-1.15,41.71,44.62,Neutral,1.76,17.9475,Bearish,★★★☆☆ →,0.01,0.0,-1.52,No,Not expected,Not imminent,1.8,Decreasing,0.03,0.01,0.0096,0.0384,-0.0288,68.71,77.81,16.1388,18.591,17.8922,17.1934,Above VWAP,17.77,Low,,673.0,,-
ONB,Financial Services,20.17,-0.69,41.7,42.54,Neutral,2.71,20.577,Bearish,★★★☆☆ →,-2.04,0.0,-1.98,No,Not expected,Not imminent,1.8,Decreasing,0.0,-2.04,-0.1689,-0.1168,-0.0521,30.54,27.59,21.4131,21.31,20.546,19.782,Balanced metrics,20.1,Low,,1005.5,,-
STWD,Real Estate,17.61,0.2,41.69,33.03,Neutral,1.52,18.0651,Bearish,★★★☆☆ →,-3.59,0.0,-2.49,No,Not expected,Not imminent,2.2,Increasing,0.01,-3.59,-0.2261,-0.2006,-0.0255,14.97,12.45,18.6836,18.7708,18.1012,17.4317,Balanced metrics,17.64,Low,,1191.0,,-
WHR,Consumer Cyclical,70.33,0.41,41.67,47.39,Neutral,3.53,70.1703,Neutral,★★★☆☆ →,2.76,0.0,0.23,No,Not expected,Not imminent,2.2,Decreasing,0.0,2.76,-0.6909,-1.3925,0.7016,54.66,43.06,88.3483,76.5143,70.151,63.7877,Bullish MACD; Bullish Stochastic; Above BB Middle,70.31,Low,,353.5,,-
SHV,Unknown,110.33,0.0,41.61,96.78,Overbought,0.01,110.1981,Neutral,★★★☆☆ ↓,0.13,0.0,0.12,Possible,Not expected,Not imminent,7.0,Decreasing,0.5,0.13,0.0681,0.0705,-0.0024,98.33,99.44,107.793,110.3802,110.2007,110.0213,Above VWAP; Above BB Middle,110.39,High,,635.0,,-
PG,Consumer Defensive,148.32,0.91,41.6,49.28,Neutral,1.52,148.0485,Neutral,★★★☆☆ →,1.5,0.0,0.19,No,Not expected,Not imminent,2.0,Decreasing,0.0,1.5,-0.4309,-0.6519,0.221,50.61,40.52,158.968,152.2366,148.2108,144.1849,Bullish MACD; Bullish Stochastic; Above BB Middle,148.26,Low,,462.0,,-
ADBE,Technology,313.83,-1.35,41.57,30.12,Neutral,2.34,331.8723,Bearish,★★★☆☆ →,-4.13,0.0,-5.44,No,Not expected,Not imminent,2.2,Decreasing,0.0,-4.13,-6.0343,-4.3161,-1.7182,9.63,11.42,391.5189,358.549,334.8297,311.1105,Balanced metrics,312.08,Low,,1249.0,,-
AGQ,Unknown,84.64,-3.58,41.57,52.13,Neutral,5.87,84.1456,Neutral,★★★☆☆ →,8.73,0.0,0.58,No,Not expected,Not imminent,1.7,Increasing,0.03,8.73,1.5323,1.7098,-0.1776,52.86,52.02,55.2534,94.5263,82.4208,70.3153,Healthy momentum; Bullish Stochastic; Above VWAP; Above BB Middle,84.47,High,,126.0,,-
PCG,Utilities,15.85,0.86,41.53,43.18,Neutral,2.4,16.2245,Bearish,★★★☆☆ →,-2.91,0.0,-2.28,No,Not expected,Not imminent,2.2,Decreasing,0.0,-2.91,-0.0721,0.0387,-0.1108,28.66,43.14,16.0465,16.8798,16.2452,15.6107,Balanced metrics,15.84,Low,,1124.5,,-
BMRN,Healthcare,53.07,0.97,41.48,47.4,Neutral,2.83,53.5272,Neutral,★★★☆☆ →,2.37,0.0,-0.85,No,Not expected,Not imminent,1.9,Decreasing,0.0,2.37,0.0536,0.113,-0.0595,54.66,64.34,59.4628,55.5811,53.2785,50.9759,Balanced metrics,52.99,Low,,388.0,,-
NI,Utilities,42.6,-0.25,41.45,45.94,Neutral,1.82,42.9848,Neutral,★★★☆☆ →,-0.43,0.0,-0.91,No,Not expected,Not imminent,2.1,Decreasing,0.1,-0.43,-0.0463,0.0549,-0.1013,50.23,53.39,39.3366,44.069,42.9672,41.8653,Above VWAP,42.72,Low,,780.0,,-
SCHD,Unknown,26.73,-0.76,41.42,44.35,Neutral,1.18,26.9304,Neutral,★★★☆☆ →,0.77,0.0,-0.76,No,Not expected,Not imminent,1.5,Increasing,0.0,0.77,0.0226,0.0303,-0.0077,52.85,61.02,26.6321,27.405,26.8728,26.3405,Above VWAP,26.77,Low,,541.5,,-
MTSR,Healthcare,70.5,0.0,41.39,62.08,Neutral,7.03,65.4555,Bullish,★★★☆☆ →,11.83,0.0,7.71,No,Not expected,Not imminent,1.8,Increasing,0.12,11.83,3.959,4.6521,-0.6931,58.54,58.88,44.9157,84.518,63.5415,42.565,Strong trend; Healthy momentum; Above VWAP; Above BB Middle,69.95,High,,83.5,,-
EGO,Basic Materials,26.96,-5.0,41.39,48.13,Neutral,4.38,27.3479,Bearish,★★★☆☆ →,2.63,0.0,-1.42,No,Not expected,Not imminent,2.0,Increasing,0.03,2.63,0.2433,0.201,0.0423,68.5,70.12,20.6562,29.3468,26.7345,24.1222,Bullish MACD; Above VWAP; Above BB Middle,27.2,Low,,364.0,,-
SEM,Healthcare,12.94,1.01,41.36,41.26,Neutral,3.06,13.2475,Bearish,★★★☆☆ →,-2.4,0.0,-2.32,No,Not expected,Not imminent,1.7,Decreasing,0.0,-2.4,-0.1918,-0.1251,-0.0666,16.32,11.42,15.7217,14.4359,13.4526,12.4693,Balanced metrics,12.94,Low,,1063.5,,-
DX,Real Estate,13.44,0.19,41.36,54.91,Neutral,1.39,13.4094,Neutral,★★★☆☆ →,0.64,0.0,0.19,No,Not expected,Not imminent,2.2,Decreasing,0.1,0.64,0.0555,0.1095,-0.054,52.05,58.22,11.9738,13.7901,13.4667,13.1434,Above VWAP,13.42,Low,,553.0,,-
PSKY,Communication Services,15.91,2.88,41.34,49.02,Neutral,4.9,15.8782,Neutral,★★★☆☆ →,7.53,0.0,0.23,No,Not expected,Not imminent,2.0,Increasing,0.02,7.53,-0.0902,-0.2286,0.1384,46.81,46.1,12.8724,16.811,15.6647,14.5185,Healthy momentum; Bullish MACD; Above VWAP; Above BB Middle,15.84,Low,,149.0,,-
GH,Healthcare,102.33,2.8,41.3,75.52,Overbought,5.94,91.0922,Bullish,★★★☆☆ ↓,6.32,0.0,12.34,No,Likely soon,Not imminent,2.4,Decreasing,1.0,6.32,4.7514,5.4902,-0.7387,61.43,67.57,52.9188,112.959,91.5632,70.1675,Strong trend; Healthy momentum; Recent high; Above VWAP; Above BB Middle,103.62,High,,177.0,,-
INVH,Real Estate,27.84,1.44,41.29,44.4,Neutral,1.93,28.1848,Bearish,★★★☆☆ →,0.13,0.0,-1.21,No,Not expected,Not imminent,1.6,Decreasing,0.0,0.13,-0.1852,-0.1141,-0.0711,15.03,22.53,30.9322,29.1103,28.2133,27.3162,Balanced metrics,27.91,Low,,635.0,,-
EQNR,Energy,23.11,-0.67,41.29,37.39,Neutral,2.26,24.018,Bearish,★★★☆☆ →,-3.85,0.0,-3.76,No,Not expected,Not imminent,1.8,Decreasing,0.01,-3.85,-0.1424,0.0091,-0.1515,21.0,38.61,24.064,24.8396,24.0937,23.3479,Balanced metrics,23.14,Low,,1226.0,,-
NEA,Financial Services,11.48,-0.3,41.28,53.82,Neutral,0.78,11.4753,Neutral,★★★☆☆ →,-0.32,0.0,0.08,No,Not expected,Not imminent,1.8,Decreasing,0.1,-0.32,0.0227,0.0384,-0.0157,51.52,59.42,10.6955,11.6261,11.5008,11.3754,Above VWAP,11.49,Low,,754.0,,-
CAH,Healthcare,206.76,-0.37,41.22,84.14,Overbought,2.21,194.4059,Bullish,★★★☆☆ ↓,4.43,0.0,6.35,Possible,Not expected,Not imminent,2.3,Decreasing,0.5,4.43,7.8008,9.1043,-1.3035,90.76,93.02,145.2302,226.754,193.5495,160.345,Strong trend; Above VWAP; Above BB Middle,207.01,High,,239.5,,-
ACN,Technology,239.96,-0.47,41.13,43.51,Neutral,2.48,244.1911,Bearish,★★★☆☆ →,-0.57,0.0,-1.73,No,Not expected,Not imminent,1.8,Decreasing,0.0,-0.57,-1.5178,-0.7732,-0.7446,21.94,22.35,290.2349,253.4359,245.6959,237.956,Balanced metrics,239.16,Low,,802.0,,-
OXY,Energy,41.47,0.06,41.1,46.28,Neutral,2.69,41.7975,Neutral,★★★☆☆ →,2.92,0.0,-0.77,No,Not expected,Not imminent,2.2,Increasing,0.0,2.92,0.0141,-0.1049,0.119,56.27,61.53,44.5769,43.1089,41.4017,39.6946,Bullish MACD; Above BB Middle,41.43,Low,,338.5,,-
SJM,Consumer Defensive,103.53,-1.11,41.09,44.11,Neutral,2.34,105.3664,Bearish,★★★☆☆ →,-0.33,0.0,-1.74,No,Not expected,Not imminent,1.6,Decreasing,0.0,-0.33,0.3134,0.7078,-0.3944,41.99,54.03,105.4294,110.0728,104.7045,99.3362,Balanced metrics,103.97,Low,,757.5,,-
APLE,Real Estate,11.4,-0.13,41.08,44.11,Neutral,2.55,11.5532,Bearish,★★★☆☆ →,1.29,0.0,-1.37,No,Not expected,Not imminent,1.6,Increasing,0.0,1.29,-0.0142,0.0105,-0.0248,51.27,57.49,12.2431,11.9315,11.5095,11.0875,Balanced metrics,11.43,Low,,480.0,,-
RBA,Industrials,96.19,-1.54,41.01,36.14,Neutral,2.3,99.8766,Bearish,★★★☆☆ →,-0.02,0.0,-3.69,No,Not expected,Not imminent,2.0,Decreasing,0.02,-0.02,-1.0058,-0.814,-0.1918,27.13,37.37,102.4302,103.6052,99.5995,95.5938,Balanced metrics,96.73,Low,,688.5,,-
MTDR,Energy,40.99,-0.1,41.01,51.03,Neutral,3.68,40.4489,Bullish,★★★☆☆ →,9.08,0.0,1.34,No,Not expected,Not imminent,2.0,Decreasing,0.0,9.08,0.2166,-0.181,0.3976,84.19,83.58,46.4963,41.963,39.5146,37.0662,Healthy momentum; Bullish MACD; Bullish Stochastic; Above BB Middle,40.99,Low,,119.0,,-
MGM,Consumer Cyclical,30.91,-0.63,40.99,37.03,Neutral,3.02,32.0921,Bearish,★★★☆☆ →,-2.57,0.0,-3.7,No,Not expected,Not imminent,1.9,Decreasing,0.0,-2.57,-0.3312,-0.1608,-0.1704,27.3,42.11,33.6976,33.5524,32.0502,30.5481,Balanced metrics,30.97,Low,,1084.0,,-
PHYS,Financial Services,31.1,0.03,40.98,53.88,Neutral,1.79,30.888,Neutral,★★★☆☆ →,3.08,0.0,0.69,No,Not expected,Not imminent,2.1,Decreasing,0.03,3.08,0.1279,0.133,-0.0051,55.69,53.69,25.5384,32.023,30.6765,29.33,Bullish Stochastic; Above VWAP; Above BB Middle,31.1,Low,,328.0,,-
XLE,Unknown,89.35,-0.59,40.88,50.83,Neutral,1.98,89.4419,Neutral,★★★☆☆ →,1.22,0.0,-0.1,No,Not expected,Not imminent,2.2,Increasing,0.0,1.22,0.5065,0.624,-0.1174,63.7,71.53,85.8316,92.1654,89.158,86.1506,Above VWAP; Above BB Middle,89.18,Low,,490.0,,-
